"nombre","run","serie","tipoentidad","row","categoria","instrumento"
"FONDO MUTUO SCOTIA ACCIONES CHILE","8289","AHORROSIST","RGFMU","AAAw+cAAhAAAACbAAT","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA ACCIONES CHILE","8289","ALTOPATRIM","RGFMU","AAAw+cAAhAAAACbAAT","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA ACCIONES CHILE","8289","CLASICA","RGFMU","AAAw+cAAhAAAACbAAT","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA ACCIONES CHILE","8289","CONVENIO","RGFMU","AAAw+cAAhAAAACbAAT","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA ACCIONES CHILE","8289","WEALTH","RGFMU","AAAw+cAAhAAAACbAAT","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA ACCIONES CHILE","8289","WEB","RGFMU","AAAw+cAAhAAAACbAAT","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA ACCIONES CHILE MID CAP","8857","CLASICA","RGFMU","AAAw+cAAhAABP4FAAB","Renta Variable - Mid/Small Cap","CFM"
"FONDO MUTUO SCOTIA ACCIONES CHILE MID CAP","8857","WEB","RGFMU","AAAw+cAAhAABP4FAAB","Renta Variable - Mid/Small Cap","CFM"
"FONDO MUTUO SCOTIA ACCIONES USA","8480","ALTOPATRIM","RGFMU","AAAw+cAAhAABPt5AAc","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA ACCIONES USA","8480","CLASICA","RGFMU","AAAw+cAAhAABPt5AAc","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA ACCIONES USA","8480","WEALTH","RGFMU","AAAw+cAAhAABPt5AAc","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA ACCIONES USA","8480","WEB","RGFMU","AAAw+cAAhAABPt5AAc","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA DEUDA CHILE FLEXIBLE","9021","ALTOPATRIM","RGFMU","AAAw+cAAhAABP4FAAW","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA CHILE FLEXIBLE","9021","CLASICA","RGFMU","AAAw+cAAhAABP4FAAW","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA CHILE FLEXIBLE","9021","WEALTH","RGFMU","AAAw+cAAhAABP4FAAW","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA CHILE FLEXIBLE","9021","WEB","RGFMU","AAAw+cAAhAABP4FAAW","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA CORTO PLAZO UF","8991","ALTOPATRIM","RGFMU","AAAw+cAAhAABP4GAAg","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA CORTO PLAZO UF","8991","CLASICA","RGFMU","AAAw+cAAhAABP4GAAg","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA CORTO PLAZO UF","8991","VIVIENDA","RGFMU","AAAw+cAAhAABP4GAAg","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA CORTO PLAZO UF","8991","WEALTH","RGFMU","AAAw+cAAhAABP4GAAg","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA CORTO PLAZO UF","8991","WEB","RGFMU","AAAw+cAAhAABP4GAAg","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA LARGO PLAZO UF","9154","ALTOPATRIM","RGFMU","AAAw+cAAhAABP4PAAa","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA LARGO PLAZO UF","9154","CLASICA","RGFMU","AAAw+cAAhAABP4PAAa","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA LARGO PLAZO UF","9154","VIVIENDA","RGFMU","AAAw+cAAhAABP4PAAa","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA LARGO PLAZO UF","9154","WEALTH","RGFMU","AAAw+cAAhAABP4PAAa","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA LARGO PLAZO UF","9154","WEB","RGFMU","AAAw+cAAhAABP4PAAa","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA LATAM DOLAR","8244","ALTOPATRIM","RGFMU","AAAw+cAAhAAAACfAAf","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA LATAM DOLAR","8244","CLASICA","RGFMU","AAAw+cAAhAAAACfAAf","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO","8292","ALTOPATRIM","RGFMU","AAAw+cAAhAAAACbAAW","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO","8292","CLASICA","RGFMU","AAAw+cAAhAAAACbAAW","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO","8292","WEALTH","RGFMU","AAAw+cAAhAAAACbAAW","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO","8292","WEB","RGFMU","AAAw+cAAhAAAACbAAW","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO UF","8106","ALTOPATRIM","RGFMU","AAAw+cAAhAAAACdAAV","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO UF","8106","CLASICA","RGFMU","AAAw+cAAhAAAACdAAV","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO UF","8106","WEALTH","RGFMU","AAAw+cAAhAAAACdAAV","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO UF","8106","WEB","RGFMU","AAAw+cAAhAAAACdAAV","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA LIQUIDEZ","8187","AHORROSIST","RGFMU","AAAw+cAAhAAAACeAAe","Money Market","CFM"
"FONDO MUTUO SCOTIA LIQUIDEZ","8187","ALTOPATRIM","RGFMU","AAAw+cAAhAAAACeAAe","Money Market","CFM"
"FONDO MUTUO SCOTIA LIQUIDEZ","8187","CLASICA","RGFMU","AAAw+cAAhAAAACeAAe","Money Market","CFM"
"FONDO MUTUO SCOTIA LIQUIDEZ","8187","WEALTH","RGFMU","AAAw+cAAhAAAACeAAe","Money Market","CFM"
"FONDO MUTUO SCOTIA LIQUIDEZ","8187","WEB","RGFMU","AAAw+cAAhAAAACeAAe","Money Market","CFM"
"FONDO MUTUO SCOTIA MONEY MARKET","8049","AFP","RGFMU","AAAw+cAAhAAAACcAAk","Money Market","CFM"
"FONDO MUTUO SCOTIA MONEY MARKET","8049","I","RGFMU","AAAw+cAAhAAAACcAAk","Money Market","CFM"
"FONDO MUTUO SCOTIA MONEY MARKET","8049","LARGE","RGFMU","AAAw+cAAhAAAACcAAk","Money Market","CFM"
"FONDO MUTUO SCOTIA MONEY MARKET","8049","MEDIUM","RGFMU","AAAw+cAAhAAAACcAAk","Money Market","CFM"
"FONDO MUTUO SCOTIA MONEY MARKET","8049","SMALL","RGFMU","AAAw+cAAhAAAACcAAk","Money Market","CFM"
"FONDO MUTUO SCOTIA MONEY MARKET DOLAR","8238","I","RGFMU","AAAw+cAAhAAAACfAAZ","Money Market","CFM"
"FONDO MUTUO SCOTIA MONEY MARKET DOLAR","8238","LARGE","RGFMU","AAAw+cAAhAAAACfAAZ","Money Market","CFM"
"FONDO MUTUO SCOTIA MONEY MARKET DOLAR","8238","MEDIUM","RGFMU","AAAw+cAAhAAAACfAAZ","Money Market","CFM"
"FONDO MUTUO SCOTIA MONEY MARKET DOLAR","8238","SMALL","RGFMU","AAAw+cAAhAAAACfAAZ","Money Market","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO","8116","AHORROSIST","RGFMU","AAAw+cAAhAAAACdAAf","Balanceados - Moderado","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO","8116","ALTOPATRIM","RGFMU","AAAw+cAAhAAAACdAAf","Balanceados - Moderado","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO","8116","CLASICA","RGFMU","AAAw+cAAhAAAACdAAf","Balanceados - Moderado","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO","8116","WEALTH","RGFMU","AAAw+cAAhAAAACdAAf","Balanceados - Moderado","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO","8116","WEB","RGFMU","AAAw+cAAhAAAACdAAf","Balanceados - Moderado","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO CONSERVADOR","8886","AHORROSIST","RGFMU","AAAw+cAAhAABP4DAAy","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO CONSERVADOR","8886","ALTOPATRIM","RGFMU","AAAw+cAAhAABP4DAAy","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO CONSERVADOR","8886","CLASICA","RGFMU","AAAw+cAAhAABP4DAAy","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO CONSERVADOR","8886","WEALTH","RGFMU","AAAw+cAAhAABP4DAAy","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO CONSERVADOR","8886","WEB","RGFMU","AAAw+cAAhAABP4DAAy","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MAS ARRIESGADO","8740","AHORROSIST","RGFMU","AAAw+cAAhAABPt9AAd","Balanceados - Agresivo","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MAS ARRIESGADO","8740","ALTOPATRIM","RGFMU","AAAw+cAAhAABPt9AAd","Balanceados - Agresivo","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MAS ARRIESGADO","8740","CLASICA","RGFMU","AAAw+cAAhAABPt9AAd","Balanceados - Agresivo","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MAS ARRIESGADO","8740","WEALTH","RGFMU","AAAw+cAAhAABPt9AAd","Balanceados - Agresivo","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MAS ARRIESGADO","8740","WEB","RGFMU","AAAw+cAAhAABPt9AAd","Balanceados - Agresivo","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MAS CONSERVADOR","8304","AHORROSIST","RGFMU","AAAw+cAAhAAAACbAAi","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MAS CONSERVADOR","8304","ALTOPATRIM","RGFMU","AAAw+cAAhAAAACbAAi","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MAS CONSERVADOR","8304","CLASICA","RGFMU","AAAw+cAAhAAAACbAAi","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MAS CONSERVADOR","8304","WEALTH","RGFMU","AAAw+cAAhAAAACbAAi","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MAS CONSERVADOR","8304","WEB","RGFMU","AAAw+cAAhAAAACbAAi","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","8741","AHORROSIST","RGFMU","AAAw+cAAhAABPt9AAe","Balanceados - Conservador","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","8741","ALTOPATRIM","RGFMU","AAAw+cAAhAABPt9AAe","Balanceados - Conservador","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","8741","CLASICA","RGFMU","AAAw+cAAhAABPt9AAe","Balanceados - Conservador","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","8741","VIVIENDADO","RGFMU","AAAw+cAAhAABPt9AAe","Balanceados - Conservador","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","8741","VIVIENDAUN","RGFMU","AAAw+cAAhAABPt9AAe","Balanceados - Conservador","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","8741","WEALTH","RGFMU","AAAw+cAAhAABPt9AAe","Balanceados - Conservador","CFM"
"FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","8741","WEB","RGFMU","AAAw+cAAhAABPt9AAe","Balanceados - Conservador","CFM"
"FONDO MUTUO SCOTIA REAL ESTATE GLOBAL","8604","ALTOPATRIM","RGFMU","AAAw+cAAhAABPt6AAI","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA REAL ESTATE GLOBAL","8604","CLASICA","RGFMU","AAAw+cAAhAABPt6AAI","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA REAL ESTATE GLOBAL","8604","WEALTH","RGFMU","AAAw+cAAhAABPt6AAI","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA REAL ESTATE GLOBAL","8604","WEB","RGFMU","AAAw+cAAhAABPt6AAI","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA RENTA VARIABLE EUROPA","8484","ALTOPATRIM","RGFMU","AAAw+cAAhAABPt7AAW","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA RENTA VARIABLE EUROPA","8484","CLASICA","RGFMU","AAAw+cAAhAABPt7AAW","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA RENTA VARIABLE EUROPA","8484","WEALTH","RGFMU","AAAw+cAAhAABPt7AAW","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA RENTA VARIABLE EUROPA","8484","WEB","RGFMU","AAAw+cAAhAABPt7AAW","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA RENTA VARIABLE GLOBAL","8822","ALTOPATRIM","RGFMU","AAAw+cAAhAABPt+AA2","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA RENTA VARIABLE GLOBAL","8822","CLASICA","RGFMU","AAAw+cAAhAABPt+AA2","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA RENTA VARIABLE GLOBAL","8822","WEALTH","RGFMU","AAAw+cAAhAABPt+AA2","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA RENTA VARIABLE GLOBAL","8822","WEB","RGFMU","AAAw+cAAhAABPt+AA2","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA RENTA VARIABLE LATAM","8482","CLASICA","RGFMU","AAAw+cAAhAABPt7AAB","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA RENTA VARIABLE LATAM","8482","WEALTH","RGFMU","AAAw+cAAhAABPt7AAB","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA RENTA VARIABLE LATAM","8482","WEB","RGFMU","AAAw+cAAhAABPt7AAB","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SCOTIA RETAIL DÓLAR","8367","ALTOPATRIM","RGFMU","AAAw+cAAhAABPt4AAf","Money Market","CFM"
"FONDO MUTUO SCOTIA RETAIL DÓLAR","8367","CLASICA","RGFMU","AAAw+cAAhAABPt4AAf","Money Market","CFM"
"FONDO MUTUO SCOTIA RETAIL DÓLAR","8367","WEALTH","RGFMU","AAAw+cAAhAABPt4AAf","Money Market","CFM"
"FONDO MUTUO SECURITY ACCIONES EEUU","8987","A","RGFMU","AAAw+cAAhAABP4GAAd","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY ACCIONES EEUU","8987","B","RGFMU","AAAw+cAAhAABP4GAAd","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY ACCIONES EEUU","8987","H","RGFMU","AAAw+cAAhAABP4GAAd","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY ACCIONES EEUU","8987","J","RGFMU","AAAw+cAAhAABP4GAAd","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY ACCIONES EEUU","8987","S","RGFMU","AAAw+cAAhAABP4GAAd","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY AGRESIVO ESTRATÉGICO","8435","A","RGFMU","AAAw+cAAhAABPt8AAa","Balanceados - Agresivo","CFM"
"FONDO MUTUO SECURITY AGRESIVO ESTRATÉGICO","8435","B","RGFMU","AAAw+cAAhAABPt8AAa","Balanceados - Agresivo","CFM"
"FONDO MUTUO SECURITY AGRESIVO ESTRATÉGICO","8435","H","RGFMU","AAAw+cAAhAABPt8AAa","Balanceados - Agresivo","CFM"
"FONDO MUTUO SECURITY AGRESIVO ESTRATÉGICO","8435","J","RGFMU","AAAw+cAAhAABPt8AAa","Balanceados - Agresivo","CFM"
"FONDO MUTUO SECURITY AGRESIVO ESTRATÉGICO","8435","S","RGFMU","AAAw+cAAhAABPt8AAa","Balanceados - Agresivo","CFM"
"FONDO MUTUO SECURITY ASIA EMERGENTE","8820","A","RGFMU","AAAw+cAAhAABPt+AA0","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY ASIA EMERGENTE","8820","B","RGFMU","AAAw+cAAhAABPt+AA0","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY ASIA EMERGENTE","8820","H","RGFMU","AAAw+cAAhAABPt+AA0","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY ASIA EMERGENTE","8820","J","RGFMU","AAAw+cAAhAABPt+AA0","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY ASIA EMERGENTE","8820","S","RGFMU","AAAw+cAAhAABPt+AA0","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY BALANCEADO ESTRATÉGICO","8336","A","RGFMU","AAAw+cAAhAAAACcAAF","Balanceados - Moderado","CFM"
"FONDO MUTUO SECURITY BALANCEADO ESTRATÉGICO","8336","B","RGFMU","AAAw+cAAhAAAACcAAF","Balanceados - Moderado","CFM"
"FONDO MUTUO SECURITY BALANCEADO ESTRATÉGICO","8336","H","RGFMU","AAAw+cAAhAAAACcAAF","Balanceados - Moderado","CFM"
"FONDO MUTUO SECURITY BALANCEADO ESTRATÉGICO","8336","J","RGFMU","AAAw+cAAhAAAACcAAF","Balanceados - Moderado","CFM"
"FONDO MUTUO SECURITY BALANCEADO ESTRATÉGICO","8336","S","RGFMU","AAAw+cAAhAAAACcAAF","Balanceados - Moderado","CFM"
"FONDO MUTUO SECURITY CONSERVADOR ESTRATÉGICO","8306","A","RGFMU","AAAw+cAAhAAAACbAAk","Balanceados - Conservador","CFM"
"FONDO MUTUO SECURITY CONSERVADOR ESTRATÉGICO","8306","B","RGFMU","AAAw+cAAhAAAACbAAk","Balanceados - Conservador","CFM"
"FONDO MUTUO SECURITY CONSERVADOR ESTRATÉGICO","8306","H","RGFMU","AAAw+cAAhAAAACbAAk","Balanceados - Conservador","CFM"
"FONDO MUTUO SECURITY CONSERVADOR ESTRATÉGICO","8306","J","RGFMU","AAAw+cAAhAAAACbAAk","Balanceados - Conservador","CFM"
"FONDO MUTUO SECURITY CONSERVADOR ESTRATÉGICO","8306","S","RGFMU","AAAw+cAAhAAAACbAAk","Balanceados - Conservador","CFM"
"FONDO MUTUO SECURITY DEUDA CORPORATIVA LATINOAMERICANA","8940","A","RGFMU","AAAw+cAAhAABP4EAA+","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY DEUDA CORPORATIVA LATINOAMERICANA","8940","B","RGFMU","AAAw+cAAhAABP4EAA+","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY DEUDA CORPORATIVA LATINOAMERICANA","8940","H","RGFMU","AAAw+cAAhAABP4EAA+","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY DEUDA CORPORATIVA LATINOAMERICANA","8940","J","RGFMU","AAAw+cAAhAABP4EAA+","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY DEUDA CORPORATIVA LATINOAMERICANA","8940","S","RGFMU","AAAw+cAAhAABP4EAA+","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY DEUDA INTERNACIONAL","9655","A","RGFMU","AAAw+cAAhAABP4UAAP","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY DEUDA INTERNACIONAL","9655","B","RGFMU","AAAw+cAAhAABP4UAAP","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY DEUDA INTERNACIONAL","9655","FO","RGFMU","AAAw+cAAhAABP4UAAP","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY DOLAR MONEY MARKET","8384","A","RGFMU","AAAw+cAAhAABPt7AAO","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY DOLAR MONEY MARKET","8384","B","RGFMU","AAAw+cAAhAABPt7AAO","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY DOLAR MONEY MARKET","8384","C","RGFMU","AAAw+cAAhAABPt7AAO","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY DOLAR MONEY MARKET","8384","S","RGFMU","AAAw+cAAhAABPt7AAO","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY FIRST","8055","A","RGFMU","AAAw+cAAhAAAACcAAq","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY FIRST","8055","B","RGFMU","AAAw+cAAhAAAACcAAq","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY FIRST","8055","S","RGFMU","AAAw+cAAhAAAACcAAq","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY GOLD","8118","A","RGFMU","AAAw+cAAhAAAACdAAh","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY GOLD","8118","B","RGFMU","AAAw+cAAhAAAACdAAh","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY GOLD","8118","H","RGFMU","AAAw+cAAhAAAACdAAh","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY GOLD","8118","J","RGFMU","AAAw+cAAhAAAACdAAh","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY GOLD","8118","S","RGFMU","AAAw+cAAhAAAACdAAh","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY INDEX FUND S&P/CLX IPSA","8912","A","RGFMU","AAAw+cAAhAABP4EAA4","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY INDEX FUND S&P/CLX IPSA","8912","B","RGFMU","AAAw+cAAhAABP4EAA4","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY INDEX FUND S&P/CLX IPSA","8912","D","RGFMU","AAAw+cAAhAABP4EAA4","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY INDEX FUND S&P/CLX IPSA","8912","S","RGFMU","AAAw+cAAhAABP4EAA4","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY MID TERM","8881","A","RGFMU","AAAw+cAAhAABP4EAAz","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY MID TERM","8881","B","RGFMU","AAAw+cAAhAABP4EAAz","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY MID TERM","8881","H","RGFMU","AAAw+cAAhAABP4EAAz","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY MID TERM","8881","J","RGFMU","AAAw+cAAhAABP4EAAz","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY MID TERM","8881","S","RGFMU","AAAw+cAAhAABP4EAAz","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY MID TERM GLOBAL","9712","A","RGFMU","AAAw+cAAhAABP4TAAc","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY MID TERM GLOBAL","9712","B","RGFMU","AAAw+cAAhAABP4TAAc","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY MID TERM GLOBAL","9712","FO","RGFMU","AAAw+cAAhAABP4TAAc","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY MID TERM GLOBAL","9712","S","RGFMU","AAAw+cAAhAABP4TAAc","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY MID TERM UF","8986","A","RGFMU","AAAw+cAAhAABP4GAAD","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY MID TERM UF","8986","B","RGFMU","AAAw+cAAhAABP4GAAD","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY MID TERM UF","8986","H","RGFMU","AAAw+cAAhAABP4GAAD","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY MID TERM UF","8986","S","RGFMU","AAAw+cAAhAABP4GAAD","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY PLUS","8253","A","RGFMU","AAAw+cAAhAAAACfAAo","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY PLUS","8253","B","RGFMU","AAAw+cAAhAAAACfAAo","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY PLUS","8253","C","RGFMU","AAAw+cAAhAAAACfAAo","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY PLUS","8253","D","RGFMU","AAAw+cAAhAAAACfAAo","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY PLUS","8253","E","RGFMU","AAAw+cAAhAAAACfAAo","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY PLUS","8253","G","RGFMU","AAAw+cAAhAAAACfAAo","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY PLUS","8253","I","RGFMU","AAAw+cAAhAAAACfAAo","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY PLUS","8253","S","RGFMU","AAAw+cAAhAAAACfAAo","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SECURITY latam","8795","A","RGFMU","AAAw+cAAhAABPt+AAb","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY latam","8795","B","RGFMU","AAAw+cAAhAABPt+AAb","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY latam","8795","H","RGFMU","AAAw+cAAhAABPt+AAb","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY latam","8795","I","RGFMU","AAAw+cAAhAABPt+AAb","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY latam","8795","J","RGFMU","AAAw+cAAhAABPt+AAb","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SECURITY latam","8795","S","RGFMU","AAAw+cAAhAABPt+AAb","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SOLVENTE BANCOESTADO","8319","A","RGFMU","AAAw+cAAhAAAACbAAx","Money Market","CFM"
"FONDO MUTUO SOLVENTE BANCOESTADO","8319","B","RGFMU","AAAw+cAAhAAAACbAAx","Money Market","CFM"
"FONDO MUTUO SOLVENTE BANCOESTADO","8319","BE","RGFMU","AAAw+cAAhAAAACbAAx","Money Market","CFM"
"FONDO MUTUO SOLVENTE BANCOESTADO","8319","C","RGFMU","AAAw+cAAhAAAACbAAx","Money Market","CFM"
"FONDO MUTUO SOLVENTE BANCOESTADO","8319","F","RGFMU","AAAw+cAAhAAAACbAAx","Money Market","CFM"
"FONDO MUTUO SOLVENTE BANCOESTADO","8319","I","RGFMU","AAAw+cAAhAAAACbAAx","Money Market","CFM"
"FONDO MUTUO SOLVENTE BANCOESTADO","8319","VIVIENDA","RGFMU","AAAw+cAAhAAAACbAAx","Money Market","CFM"
