"nombre","serie","run","tipoentidad","fecha_limite","fecha_pago","moneda","tipo_evento","monto_por_cuota_boletin","monto_total","cuotas_fecha_limite","fecha_cuotas_usada","div_por_cuota_calculado","monto_final","origen","motivo"
"Fondo de Inversión Altamar X Midmarket","B","9775","FINRE",2025-09-24,2025-09-30,"US$","Dividendo",0.013958,NA,NA,NA,NA,0.0139575708739331,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","C","9775","FINRE",2025-09-24,2025-09-30,"US$","Dividendo",0.013893,NA,NA,NA,NA,0.013893225901104,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","D","9775","FINRE",2025-09-24,2025-09-30,"US$","Dividendo",0.013063,NA,NA,NA,NA,0.0130626733109634,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","B","9775","FINRE",2025-09-24,2025-09-30,"US$","Reparto",0.068205,NA,NA,NA,NA,0.0682052903035174,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","C","9775","FINRE",2025-09-24,2025-09-30,"US$","Reparto",0.067891,NA,NA,NA,NA,0.0678908641201916,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","D","9775","FINRE",2025-09-24,2025-09-30,"US$","Reparto",0.063832,NA,NA,NA,NA,0.0638322770271681,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","B","9775","FINRE",2025-11-12,2025-11-18,"US$","Dividendo",0.00903,NA,NA,NA,NA,0.00903037129735473,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","C","9775","FINRE",2025-11-12,2025-11-18,"US$","Dividendo",0.008988,NA,NA,NA,NA,0.00898764205338129,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","D","9775","FINRE",2025-11-12,2025-11-18,"US$","Dividendo",0.008436,NA,NA,NA,NA,0.00843624052456826,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","B","9775","FINRE",2025-11-12,2025-11-18,"US$","Reparto",0.041619,NA,NA,NA,NA,0.0416189214000959,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","C","9775","FINRE",2025-11-12,2025-11-18,"US$","Reparto",0.041422,NA,NA,NA,NA,0.0414219937247193,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","D","9775","FINRE",2025-11-12,2025-11-18,"US$","Reparto",0.038881,NA,NA,NA,NA,0.0388807093013926,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","B","9775","FINRE",2026-01-21,2026-01-27,"US$","Dividendo",0.008354,NA,NA,NA,NA,0.00835351797751761,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","C","9775","FINRE",2026-01-21,2026-01-27,"US$","Dividendo",0.008313,NA,NA,NA,NA,0.00831289060742053,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","D","9775","FINRE",2026-01-21,2026-01-27,"US$","Dividendo",0.007789,NA,NA,NA,NA,0.00778874581937961,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","B","9775","FINRE",2026-01-21,2026-01-27,"US$","Reparto",0.0346,NA,NA,NA,NA,0.0346004965997182,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","C","9775","FINRE",2026-01-21,2026-01-27,"US$","Reparto",0.034432,NA,NA,NA,NA,0.034432217427855,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","D","9775","FINRE",2026-01-21,2026-01-27,"US$","Reparto",0.032261,NA,NA,NA,NA,0.032261192192585,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","B","9775","FINRE",2026-05-20,2026-05-27,"US$","Dividendo",0.004946,NA,NA,NA,NA,0.00494596800085214,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","C","9775","FINRE",2026-05-20,2026-05-27,"US$","Dividendo",0.004921,NA,NA,NA,NA,0.00492093254343283,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","D","9775","FINRE",2026-05-20,2026-05-27,"US$","Dividendo",0.004598,NA,NA,NA,NA,0.00459805732354567,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","B","9775","FINRE",2026-05-20,2026-05-27,"US$","Reparto",0.02369,NA,NA,NA,NA,0.0236898631853333,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","C","9775","FINRE",2026-05-20,2026-05-27,"US$","Reparto",0.02357,NA,NA,NA,NA,0.0235699506582204,"boletin",NA
"Fondo de Inversión Altamar X Midmarket","D","9775","FINRE",2026-05-20,2026-05-27,"US$","Reparto",0.022023,NA,NA,NA,NA,0.0220234614822394,"boletin",NA
"Fondo de Inversión Alza Multifamily","A",NA,NA,2025-03-12,2025-03-18,"$","Dividendo",38647.94,NA,NA,NA,NA,38647.94,"boletin",NA
"Fondo de Inversión Alza Multifamily","B",NA,NA,2025-03-12,2025-03-18,"$","Dividendo",920.763013,NA,NA,NA,NA,920.763013,"boletin",NA
"Fondo de Inversión Aubrey Global Emerging Markets","A",NA,NA,2025-11-06,2025-11-12,"US$","Dividendo",3.69781,NA,NA,NA,NA,3.6978104335048,"boletin",NA
"Fondo de Inversión Aubrey Global Emerging Markets","LV",NA,NA,2025-11-06,2025-11-12,"US$","Dividendo",3.330607,NA,NA,NA,NA,3.3306066666667,"boletin",NA
"Fondo de Inversión BCI Adler V","C",NA,NA,2026-02-27,2026-03-05,"US$","Reparto",0.013061,NA,NA,NA,NA,0.0130607194,"boletin",NA
"Fondo de Inversión BCI Adler V","ADC",NA,NA,2026-02-27,2026-03-05,"US$","Reparto",0.013235,NA,NA,NA,NA,0.013234881,"boletin",NA
"Fondo de Inversión BCI Adler V","C",NA,NA,2026-05-29,2026-06-04,"US$","Reparto",0.013825,NA,NA,NA,NA,0.0138252434,"boletin",NA
"Fondo de Inversión BCI Adler V","ADC",NA,NA,2026-05-29,2026-06-04,"US$","Reparto",0.014025,NA,NA,NA,NA,0.014024686,"boletin",NA
"Fondo de Inversión BCI DSS19","A","9758","FINRE",2025-03-28,2025-04-03,"US$","Reparto",2.026963,NA,NA,NA,NA,2.0269626355,"boletin",NA
"Fondo de Inversión BCI DSS19","B","9758","FINRE",2025-03-28,2025-04-03,"US$","Reparto",1.971774,NA,NA,NA,NA,1.9717735366,"boletin",NA
"Fondo de Inversión BCI DSS19","C","9758","FINRE",2025-03-28,2025-04-03,"US$","Reparto",1.941758,NA,NA,NA,NA,1.9417576192,"boletin",NA
"Fondo de Inversión BCI DSS19","ADC","9758","FINRE",2025-03-28,2025-04-03,"US$","Reparto",2.033188,NA,NA,NA,NA,2.0331878928,"boletin",NA
"Fondo de Inversión BCI DSS19","A","9758","FINRE",2025-08-01,2025-08-07,"US$","Dividendo",2.544555,NA,NA,NA,NA,2.5445550456,"boletin",NA
"Fondo de Inversión BCI DSS19","ADC","9758","FINRE",2025-08-01,2025-08-07,"US$","Dividendo",2.552894,NA,NA,NA,NA,2.5528938814,"boletin",NA
"Fondo de Inversión BCI DSS19","B","9758","FINRE",2025-08-01,2025-08-07,"US$","Dividendo",2.470702,NA,NA,NA,NA,2.4707016622,"boletin",NA
"Fondo de Inversión BCI DSS19","C","9758","FINRE",2025-08-01,2025-08-07,"US$","Dividendo",2.430593,NA,NA,NA,NA,2.4305930441,"boletin",NA
"Fondo de Inversión BCI DSS19","A","9758","FINRE",2025-08-01,2025-08-07,"US$","Reparto",0.110633,NA,NA,NA,NA,0.1106328549,"boletin",NA
"Fondo de Inversión BCI DSS19","B","9758","FINRE",2025-08-01,2025-08-07,"US$","Reparto",0.107422,NA,NA,NA,NA,0.1074216543,"boletin",NA
"Fondo de Inversión BCI DSS19","C","9758","FINRE",2025-08-01,2025-08-07,"US$","Reparto",0.105678,NA,NA,NA,NA,0.1056780208,"boletin",NA
"Fondo de Inversión BCI DSS19","ADC","9758","FINRE",2025-08-01,2025-08-07,"US$","Reparto",0.110995,NA,NA,NA,NA,0.110995449,"boletin",NA
"Fondo de Inversión BCI DSS19","A","9758","FINRE",2025-08-29,2025-09-04,"US$","Dividendo",2.729332,NA,NA,NA,NA,2.7293323374,"boletin",NA
"Fondo de Inversión BCI DSS19","ADC","9758","FINRE",2025-08-29,2025-09-04,"US$","Dividendo",2.738403,NA,NA,NA,NA,2.7384028029,"boletin",NA
"Fondo de Inversión BCI DSS19","B","9758","FINRE",2025-08-29,2025-09-04,"US$","Dividendo",2.649028,NA,NA,NA,NA,2.6490276592,"boletin",NA
"Fondo de Inversión BCI DSS19","C","9758","FINRE",2025-08-29,2025-09-04,"US$","Dividendo",2.60543,NA,NA,NA,NA,2.6054299032,"boletin",NA
"Fondo de Inversión BCI DSS19","A","9758","FINRE",2025-10-28,2025-11-05,"US$","Dividendo",2.139873,NA,NA,NA,NA,2.1398729362,"boletin",NA
"Fondo de Inversión BCI DSS19","ADC","9758","FINRE",2025-10-28,2025-11-05,"US$","Dividendo",2.147197,NA,NA,NA,NA,2.1471971393,"boletin",NA
"Fondo de Inversión BCI DSS19","B","9758","FINRE",2025-10-28,2025-11-05,"US$","Dividendo",2.075054,NA,NA,NA,NA,2.0750538729,"boletin",NA
"Fondo de Inversión BCI DSS19","C","9758","FINRE",2025-10-28,2025-11-05,"US$","Dividendo",2.039887,NA,NA,NA,NA,2.0398874148,"boletin",NA
"Fondo de Inversión BCI DSS19","A","9758","FINRE",2025-10-28,2025-11-05,"US$","Reparto",1.143725,NA,NA,NA,NA,1.1437252033,"boletin",NA
"Fondo de Inversión BCI DSS19","B","9758","FINRE",2025-10-28,2025-11-05,"US$","Reparto",1.109081,NA,NA,NA,NA,1.1090805466,"boletin",NA
"Fondo de Inversión BCI DSS19","C","9758","FINRE",2025-10-28,2025-11-05,"US$","Reparto",1.090285,NA,NA,NA,NA,1.0902846899,"boletin",NA
"Fondo de Inversión BCI DSS19","ADC","9758","FINRE",2025-10-28,2025-11-05,"US$","Reparto",1.14764,NA,NA,NA,NA,1.1476399624,"boletin",NA
"Fondo de Inversión BCI DSS19","A","9758","FINRE",2025-11-28,2025-12-04,"US$","Dividendo",4.059001,NA,NA,NA,NA,4.0590007393,"boletin",NA
"Fondo de Inversión BCI DSS19","ADC","9758","FINRE",2025-11-28,2025-12-04,"US$","Dividendo",4.073093,NA,NA,NA,NA,4.0730928989,"boletin",NA
"Fondo de Inversión BCI DSS19","B","9758","FINRE",2025-11-28,2025-12-04,"US$","Dividendo",3.934317,NA,NA,NA,NA,3.934317062,"boletin",NA
"Fondo de Inversión BCI DSS19","C","9758","FINRE",2025-11-28,2025-12-04,"US$","Dividendo",3.866696,NA,NA,NA,NA,3.8666963069,"boletin",NA
"Fondo de Inversión BCI DSS19","A","9758","FINRE",2025-11-28,2025-12-04,"US$","Reparto",5.202901,NA,NA,NA,NA,5.2029009056,"boletin",NA
"Fondo de Inversión BCI DSS19","B","9758","FINRE",2025-11-28,2025-12-04,"US$","Reparto",5.043079,NA,NA,NA,NA,5.0430789698,"boletin",NA
"Fondo de Inversión BCI DSS19","C","9758","FINRE",2025-11-28,2025-12-04,"US$","Reparto",4.956402,NA,NA,NA,NA,4.9564015776,"boletin",NA
"Fondo de Inversión BCI DSS19","ADC","9758","FINRE",2025-11-28,2025-12-04,"US$","Reparto",5.220964,NA,NA,NA,NA,5.2209643863,"boletin",NA
"Fondo de Inversión BCI DSS19","A","9758","FINRE",2025-12-22,2025-12-29,"US$","Reparto",4.613018,NA,NA,NA,NA,4.6130181124,"boletin",NA
"Fondo de Inversión BCI DSS19","B","9758","FINRE",2025-12-22,2025-12-29,"US$","Reparto",4.469873,NA,NA,NA,NA,4.4698732015,"boletin",NA
"Fondo de Inversión BCI DSS19","C","9758","FINRE",2025-12-22,2025-12-29,"US$","Reparto",4.39226,NA,NA,NA,NA,4.3922595913,"boletin",NA
"Fondo de Inversión BCI DSS19","ADC","9758","FINRE",2025-12-22,2025-12-29,"US$","Reparto",4.6292,NA,NA,NA,NA,4.6291995955,"boletin",NA
"Fondo de Inversión BCI DSS19","A","9758","FINRE",2026-02-27,2026-03-05,"US$","Dividendo",3.632644,NA,NA,NA,NA,3.6326444677,"boletin",NA
"Fondo de Inversión BCI DSS19","ADC","9758","FINRE",2026-02-27,2026-03-05,"US$","Dividendo",3.645797,NA,NA,NA,NA,3.6457971538,"boletin",NA
"Fondo de Inversión BCI DSS19","B","9758","FINRE",2026-02-27,2026-03-05,"US$","Dividendo",3.51636,NA,NA,NA,NA,3.5163596347,"boletin",NA
"Fondo de Inversión BCI DSS19","C","9758","FINRE",2026-02-27,2026-03-05,"US$","Dividendo",3.45336,NA,NA,NA,NA,3.4533596271,"boletin",NA
"Fondo de Inversión BCI DSS19","A","9758","FINRE",2026-03-27,2026-04-02,"US$","Dividendo",3.618393,NA,NA,NA,NA,3.6183932972,"boletin",NA
"Fondo de Inversión BCI DSS19","B","9758","FINRE",2026-03-27,2026-04-02,"US$","Dividendo",3.501126,NA,NA,NA,NA,3.5011260758,"boletin",NA
"Fondo de Inversión BCI DSS19","C","9758","FINRE",2026-03-27,2026-04-02,"US$","Dividendo",3.437615,NA,NA,NA,NA,3.4376149157,"boletin",NA
"Fondo de Inversión BCI DSS19","ADC","9758","FINRE",2026-03-27,2026-04-02,"US$","Dividendo",3.63166,NA,NA,NA,NA,3.6316600448,"boletin",NA
"Fondo de Inversión BCI DSS19","A","9758","FINRE",2026-05-29,2026-06-04,"US$","Dividendo",1.005258,NA,NA,NA,NA,1.0052584401,"boletin",NA
"Fondo de Inversión BCI DSS19","B","9758","FINRE",2026-05-29,2026-06-04,"US$","Dividendo",0.971767,NA,NA,NA,NA,0.9717666382,"boletin",NA
"Fondo de Inversión BCI DSS19","C","9758","FINRE",2026-05-29,2026-06-04,"US$","Dividendo",0.953641,NA,NA,NA,NA,0.9536407314,"boletin",NA
"Fondo de Inversión BCI DSS19","ADC","9758","FINRE",2026-05-29,2026-06-04,"US$","Dividendo",1.009049,NA,NA,NA,NA,1.009049339,"boletin",NA
"Fondo de Inversión BCI DSS19","A","9758","FINRE",2026-05-29,2026-06-04,"US$","Reparto",0.989199,NA,NA,NA,NA,0.9891994209,"boletin",NA
"Fondo de Inversión BCI DSS19","B","9758","FINRE",2026-05-29,2026-06-04,"US$","Reparto",0.956242,NA,NA,NA,NA,0.9562423625,"boletin",NA
"Fondo de Inversión BCI DSS19","C","9758","FINRE",2026-05-29,2026-06-04,"US$","Reparto",0.938407,NA,NA,NA,NA,0.9384065973,"boletin",NA
"Fondo de Inversión BCI DSS19","ADC","9758","FINRE",2026-05-29,2026-06-04,"US$","Reparto",0.99293,NA,NA,NA,NA,0.9929300007,"boletin",NA
"Fondo de Inversión BCI HLC II","A",NA,NA,2025-01-22,2025-01-28,"$","Dividendo",250.119676,NA,NA,NA,NA,250.1196762999,"boletin",NA
"Fondo de Inversión BCI HLC II","ADC",NA,NA,2025-01-22,2025-01-28,"$","Dividendo",254.995861,NA,NA,NA,NA,254.9958605247,"boletin",NA
"Fondo de Inversión BCI HLC II","B",NA,NA,2025-01-22,2025-01-28,"$","Dividendo",247.271882,NA,NA,NA,NA,247.271882056,"boletin",NA
"Fondo de Inversión BCI HLC II","A",NA,NA,2025-01-22,2025-01-28,"$","Reparto",584.532619,NA,NA,NA,NA,584.532618848,"boletin",NA
"Fondo de Inversión BCI HLC II","ADC",NA,NA,2025-01-22,2025-01-28,"$","Reparto",595.928318,NA,NA,NA,NA,595.928317841,"boletin",NA
"Fondo de Inversión BCI HLC II","B",NA,NA,2025-01-22,2025-01-28,"$","Reparto",577.877298,NA,NA,NA,NA,577.8772976375,"boletin",NA
"Fondo de Inversión BCI HLC II","A",NA,NA,2025-04-14,2025-04-22,"$","Dividendo",131.860774,NA,NA,NA,NA,131.8607742076,"boletin",NA
"Fondo de Inversión BCI HLC II","ADC",NA,NA,2025-04-14,2025-04-22,"$","Dividendo",136.56319,NA,NA,NA,NA,136.5631896056,"boletin",NA
"Fondo de Inversión BCI HLC II","B",NA,NA,2025-04-14,2025-04-22,"$","Dividendo",129.056864,NA,NA,NA,NA,129.0568641831,"boletin",NA
"Fondo de Inversión BCI HLC II","A",NA,NA,2025-04-14,2025-04-22,"$","Reparto",168.809107,NA,NA,NA,NA,168.8091069615,"boletin",NA
"Fondo de Inversión BCI HLC II","ADC",NA,NA,2025-04-14,2025-04-22,"$","Reparto",174.829177,NA,NA,NA,NA,174.8291766716,"boletin",NA
"Fondo de Inversión BCI HLC II","B",NA,NA,2025-04-14,2025-04-22,"$","Reparto",165.219522,NA,NA,NA,NA,165.2195221953,"boletin",NA
"Fondo de Inversión BCI HLC II","A",NA,NA,2025-10-16,2025-10-22,"$","Reparto",5.8274,NA,NA,NA,NA,5.8274,"boletin",NA
"Fondo de Inversión BCI HLC II","ADC",NA,NA,2025-10-16,2025-10-22,"$","Reparto",5.9082,NA,NA,NA,NA,5.9082,"boletin",NA
"Fondo de Inversión BCI HLC II","B",NA,NA,2025-10-16,2025-10-22,"$","Reparto",5.7564,NA,NA,NA,NA,5.7564,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","A","10078","FINRE",2025-03-11,2025-03-17,"$","Dividendo",866.822226,NA,NA,NA,NA,866.8222258623,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","ADC","10078","FINRE",2025-03-11,2025-03-17,"$","Dividendo",855.609051,NA,NA,NA,NA,855.6090506041,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","BCI","10078","FINRE",2025-03-11,2025-03-17,"$","Dividendo",893.066217,NA,NA,NA,NA,893.0662171022,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","A","10078","FINRE",2025-03-11,2025-03-17,"$","Reparto",613.790822,NA,NA,NA,NA,613.7908222961,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","ADC","10078","FINRE",2025-03-11,2025-03-17,"$","Reparto",605.850852,NA,NA,NA,NA,605.8508523742,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","BCI","10078","FINRE",2025-03-11,2025-03-17,"$","Reparto",632.374016,NA,NA,NA,NA,632.3740155134,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","A","10078","FINRE",2025-09-25,2025-10-01,"$","Dividendo",649.016029,NA,NA,NA,NA,649.0160293911,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","ADC","10078","FINRE",2025-09-25,2025-10-01,"$","Dividendo",638.216349,NA,NA,NA,NA,638.2163486631,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","BCI","10078","FINRE",2025-09-25,2025-10-01,"$","Dividendo",668.805768,NA,NA,NA,NA,668.805767708,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","A","10078","FINRE",2025-09-25,2025-10-01,"$","Reparto",84.435297,NA,NA,NA,NA,84.4352974213,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","ADC","10078","FINRE",2025-09-25,2025-10-01,"$","Reparto",83.030282,NA,NA,NA,NA,83.0302822202,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","BCI","10078","FINRE",2025-09-25,2025-10-01,"$","Reparto",87.009885,NA,NA,NA,NA,87.00988531,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","A","10078","FINRE",2026-03-18,2026-03-24,"$","Dividendo",1167.016591,NA,NA,NA,NA,1167.0165910048,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","ADC","10078","FINRE",2026-03-18,2026-03-24,"$","Dividendo",1147.597354,NA,NA,NA,NA,1147.5973541514,"boletin",NA
"Fondo de Inversión BCI HLC Perfeccionamiento","BCI","10078","FINRE",2026-03-18,2026-03-24,"$","Dividendo",1202.601131,NA,NA,NA,NA,1202.6011307228,"boletin",NA
"Fondo de Inversión BCI LMV II","A",NA,NA,2026-01-30,2026-02-05,"US$","Reparto",0.035544,NA,NA,NA,NA,0.035544065,"boletin",NA
"Fondo de Inversión BCI LMV II","B",NA,NA,2026-01-30,2026-02-05,"US$","Reparto",0.033647,NA,NA,NA,NA,0.0336468935,"boletin",NA
"Fondo de Inversión BCI LMV II","C",NA,NA,2026-01-30,2026-02-05,"US$","Reparto",0.033085,NA,NA,NA,NA,0.0330851821,"boletin",NA
"Fondo de Inversión BCI LMV II","A",NA,NA,2026-03-27,2026-04-02,"US$","Reparto",0.023144,NA,NA,NA,NA,0.0231440292,"boletin",NA
"Fondo de Inversión BCI LMV II","B",NA,NA,2026-03-27,2026-04-02,"US$","Reparto",0.021881,NA,NA,NA,NA,0.0218814853,"boletin",NA
"Fondo de Inversión BCI LMV II","C",NA,NA,2026-03-27,2026-04-02,"US$","Reparto",0.021508,NA,NA,NA,NA,0.0215076881,"boletin",NA
"Fondo de Inversión BCI LMV II","A",NA,NA,2026-05-29,2026-06-04,"US$","Reparto",0.089333,NA,NA,NA,NA,0.0893327877,"boletin",NA
"Fondo de Inversión BCI LMV II","B",NA,NA,2026-05-29,2026-06-04,"US$","Reparto",0.084351,NA,NA,NA,NA,0.0843514438,"boletin",NA
"Fondo de Inversión BCI LMV II","C",NA,NA,2026-05-29,2026-06-04,"US$","Reparto",0.082871,NA,NA,NA,NA,0.082870504,"boletin",NA
"Fondo de Inversión BCI NV","A","9531","FINRE",2025-01-04,2025-01-10,"US$","Reparto",0.058259,NA,NA,NA,NA,0.0582593756,"boletin",NA
"Fondo de Inversión BCI NV","B","9531","FINRE",2025-01-04,2025-01-10,"US$","Reparto",0.057119,NA,NA,NA,NA,0.0571192873,"boletin",NA
"Fondo de Inversión BCI NV","A","9531","FINRE",2025-02-01,2025-02-07,"US$","Dividendo",0.021069,NA,NA,NA,NA,0.0210685087,"boletin",NA
"Fondo de Inversión BCI NV","B","9531","FINRE",2025-02-01,2025-02-07,"US$","Dividendo",0.020651,NA,NA,NA,NA,0.020651493,"boletin",NA
"Fondo de Inversión BCI NV","A","9531","FINRE",2025-02-01,2025-02-07,"US$","Reparto",0.011558,NA,NA,NA,NA,0.0115580138,"boletin",NA
"Fondo de Inversión BCI NV","B","9531","FINRE",2025-02-01,2025-02-07,"US$","Reparto",0.011329,NA,NA,NA,NA,0.0113292432,"boletin",NA
"Fondo de Inversión BCI NV","A","9531","FINRE",2025-06-21,2025-06-27,"US$","Dividendo",0.027971,NA,NA,NA,NA,0.0279709956,"boletin",NA
"Fondo de Inversión BCI NV","B","9531","FINRE",2025-06-21,2025-06-27,"US$","Dividendo",0.027386,NA,NA,NA,NA,0.0273862908,"boletin",NA
"Fondo de Inversión BCI NV","A","9531","FINRE",2025-08-13,2025-08-20,"US$","Reparto",0.030304,NA,NA,NA,NA,0.0303042301,"boletin",NA
"Fondo de Inversión BCI NV","B","9531","FINRE",2025-08-13,2025-08-20,"US$","Reparto",0.029657,NA,NA,NA,NA,0.0296574292,"boletin",NA
"Fondo de Inversión BCI NV","A","9531","FINRE",2025-09-23,2025-09-29,"US$","Reparto",0.042335,NA,NA,NA,NA,0.0423350914,"boletin",NA
"Fondo de Inversión BCI NV","B","9531","FINRE",2025-09-23,2025-09-29,"US$","Reparto",0.041418,NA,NA,NA,NA,0.0414176429,"boletin",NA
"Fondo de Inversión BCI NV","A","9531","FINRE",2025-11-27,2025-12-03,"US$","Reparto",0.044071,NA,NA,NA,NA,0.0440710122,"boletin",NA
"Fondo de Inversión BCI NV","B","9531","FINRE",2025-11-27,2025-12-03,"US$","Reparto",0.043094,NA,NA,NA,NA,0.0430941387,"boletin",NA
"Fondo de Inversión BCI NV","BCI","9531","FINRE",2025-11-27,2025-12-03,"US$","Reparto",0.059832,NA,NA,NA,NA,0.0598315692,"boletin",NA
"Fondo de Inversión BCI NV","A","9531","FINRE",2026-01-30,2026-02-05,"US$","Reparto",0.054785,NA,NA,NA,NA,0.0547850455,"boletin",NA
"Fondo de Inversión BCI NV","B","9531","FINRE",2026-01-30,2026-02-05,"US$","Reparto",0.053543,NA,NA,NA,NA,0.0535427018,"boletin",NA
"Fondo de Inversión BCI NV","BCI","9531","FINRE",2026-01-30,2026-02-05,"US$","Reparto",0.074532,NA,NA,NA,NA,0.0745324898,"boletin",NA
"Fondo de Inversión BCI Oportunidades Deuda","ADC","9280","FINRE",2025-12-17,2025-12-23,"$","Dividendo",12.177641,NA,NA,NA,NA,12.1776406854,"boletin",NA
"Fondo de Inversión BCI Oportunidades Deuda","BCI","9280","FINRE",2025-12-17,2025-12-23,"$","Dividendo",17.447843,NA,NA,NA,NA,17.4478425437,"boletin",NA
"Fondo de Inversión BCI Oportunidades Deuda","Bprivada","9280","FINRE",2025-12-17,2025-12-23,"$","Dividendo",18.552274,NA,NA,NA,NA,18.5522744476,"boletin",NA
"Fondo de Inversión BCI Oportunidades Deuda","Clásica","9280","FINRE",2025-12-17,2025-12-23,"$","Dividendo",18.061539,NA,NA,NA,NA,18.0615387096,"boletin",NA
"Fondo de Inversión BCI Oportunidades Deuda","I","9280","FINRE",2025-12-17,2025-12-23,"$","Dividendo",19.455907,NA,NA,NA,NA,19.4559074387,"boletin",NA
"Fondo de Inversión BCI PE XIII","A","9939","FINRE",2025-01-31,2025-02-06,"US$","Reparto",3.966845,NA,NA,NA,NA,3.9668445927,"boletin",NA
"Fondo de Inversión BCI PE XIII","B","9939","FINRE",2025-01-31,2025-02-06,"US$","Reparto",3.77646,NA,NA,NA,NA,3.776460458,"boletin",NA
"Fondo de Inversión BCI PE XIII","C","9939","FINRE",2025-01-31,2025-02-06,"US$","Reparto",3.324251,NA,NA,NA,NA,3.3242514554,"boletin",NA
"Fondo de Inversión BCI PE XIII","A","9939","FINRE",2025-08-30,2025-09-05,"US$","Reparto",1.538506,NA,NA,NA,NA,1.5385059418,"boletin",NA
"Fondo de Inversión BCI PE XIII","B","9939","FINRE",2025-08-30,2025-09-05,"US$","Reparto",1.462422,NA,NA,NA,NA,1.462422374,"boletin",NA
"Fondo de Inversión BCI PE XIII","C","9939","FINRE",2025-08-30,2025-09-05,"US$","Reparto",1.282351,NA,NA,NA,NA,1.2823506677,"boletin",NA
"Fondo de Inversión BCI PE XIII","A","9939","FINRE",2025-12-19,2025-12-26,"US$","Dividendo",2.419242,NA,NA,NA,NA,2.4192415193,"boletin",NA
"Fondo de Inversión BCI PE XIII","B","9939","FINRE",2025-12-19,2025-12-26,"US$","Dividendo",2.297801,NA,NA,NA,NA,2.2978005169,"boletin",NA
"Fondo de Inversión BCI PE XIII","C","9939","FINRE",2025-12-19,2025-12-26,"US$","Dividendo",2.010903,NA,NA,NA,NA,2.0109031503,"boletin",NA
"Fondo de Inversión BCI PE XIII","A","9939","FINRE",2025-12-19,2025-12-26,"US$","Reparto",0.602436,NA,NA,NA,NA,0.60243569,"boletin",NA
"Fondo de Inversión BCI PE XIII","B","9939","FINRE",2025-12-19,2025-12-26,"US$","Reparto",0.572195,NA,NA,NA,NA,0.5721948223,"boletin",NA
"Fondo de Inversión BCI PE XIII","C","9939","FINRE",2025-12-19,2025-12-26,"US$","Reparto",0.500752,NA,NA,NA,NA,0.5007518625,"boletin",NA
"Fondo de Inversión BCI PE XIII","A","9939","FINRE",2026-01-30,2026-02-05,"US$","Dividendo",2.422528,NA,NA,NA,NA,2.4225281627,"boletin",NA
"Fondo de Inversión BCI PE XIII","B","9939","FINRE",2026-01-30,2026-02-05,"US$","Dividendo",2.300276,NA,NA,NA,NA,2.3002756892,"boletin",NA
"Fondo de Inversión BCI PE XIII","C","9939","FINRE",2026-01-30,2026-02-05,"US$","Dividendo",2.011654,NA,NA,NA,NA,2.0116537814,"boletin",NA
"Fondo de Inversión BCI PE XIII","A","9939","FINRE",2026-01-30,2026-02-05,"US$","Reparto",1.12578,NA,NA,NA,NA,1.1257801124,"boletin",NA
"Fondo de Inversión BCI PE XIII","B","9939","FINRE",2026-01-30,2026-02-05,"US$","Reparto",1.068968,NA,NA,NA,NA,1.0689678041,"boletin",NA
